785.15033	228
785.20355	229
785.25677	229
785.31	227
785.36322	228
785.41644	229
785.4696	229
785.52283	228
785.57599	231
785.62921	229
785.68237	228
785.73553	229
785.7887	227
785.84192	229
785.89508	228
785.94824	229
786.00134	228
786.0545	230
786.10767	228
786.16083	231
786.21393	228
786.26709	231
786.32019	230
786.37329	231
786.42639	227
786.47955	228
786.53265	227
786.58575	227
786.63885	231
786.69189	229
786.745	228
786.7981	228
786.85114	228
786.90424	228
786.95728	229
787.01038	227
787.06342	225
787.11646	227
787.16949	229
787.2226	227
787.27557	227
787.32861	230
787.38165	228
787.43469	229
787.48773	227
787.54071	229
787.59375	228
787.64673	228
787.69971	229
787.75275	231
787.80573	230
787.8587	228
787.91168	229
787.96466	228
788.01764	229
788.07062	229
788.12354	228
788.17651	228
788.22943	228
788.28241	229
788.33533	228
788.38831	227
788.44122	228
788.49414	230
788.54706	229
788.59998	228
788.65289	231
788.70581	229
788.75867	229
788.81158	230
788.8645	228
788.91736	228
788.97028	230
789.02313	227
789.07599	230
789.12885	229
789.18176	230
789.23462	229
789.28748	230
789.34027	227
789.39313	227
789.44598	227
789.49884	227
789.55164	229
789.60449	228
789.65729	229
789.71008	227
789.76294	229
789.81573	227
789.86853	228
789.92133	228
789.97412	228
790.02692	228
790.07965	229
790.13245	229
790.18524	230
790.23798	229
790.29077	227
790.34351	226
790.39624	228
790.44897	227
790.50171	230
790.5545	229
790.60718	227
790.65991	227
790.71265	227
790.76538	228
790.81805	228
790.87079	230
790.92352	227
790.9762	227
791.02887	228
791.08154	226
791.13428	229
791.18695	228
791.23962	228
791.2923	227
791.34491	230
791.39758	229
791.45026	228
791.50287	228
791.55554	229
791.60815	227
791.66083	228
791.71344	228
791.76605	230
791.81866	230
791.87128	229
791.92389	227
791.9765	229
792.02911	228
792.08173	228
792.13428	227
792.18689	229
792.23944	228
792.29205	229
792.3446	229
792.39716	227
792.44971	229
792.50226	228
792.55481	228
792.60736	229
792.65991	228
792.71246	230
792.76495	228
792.8175	228
792.87	228
792.92255	230
792.97504	228
793.02753	229
793.08008	227
793.13257	227
793.18506	227
793.23755	229
793.28998	228
793.34247	228
793.39496	228
793.44739	230
793.49988	228
793.55231	228
793.6048	228
793.65723	228
793.70966	228
793.76208	228
793.81451	228
793.86694	228
793.91937	229
793.9718	228
794.02423	228
794.0766	228
794.12903	228
794.1814	229
794.23383	229
794.28619	227
794.33856	229
794.39093	227
794.4433	227
794.49567	230
794.54803	229
794.6004	227
794.65277	227
794.70508	230
794.75745	228
794.80981	229
794.86212	228
794.91443	230
794.96674	228
795.0191	228
795.07141	227
795.12372	229
795.17603	229
795.22827	226
795.28058	228
795.33289	229
795.38513	230
795.43744	230
795.48969	228
795.54199	228
795.59424	227
795.64648	230
795.69873	227
795.75098	229
795.80322	228
795.85547	228
795.90771	229
795.9599	228
796.01215	226
796.06439	227
796.11658	228
796.16876	228
796.22101	228
796.27319	228
796.32538	229
796.37756	230
796.42975	227
796.48193	229
796.53412	227
796.58624	228
796.63843	228
796.69055	227
796.74274	226
796.79486	227
796.84705	228
796.89917	228
796.95129	228
797.00342	227
797.05554	227
797.10767	228
797.15979	229
797.21185	229
797.26398	228
797.31604	227
797.36816	226
797.42023	229
797.47235	227
797.52441	229
797.57648	228
797.62854	227
797.6806	229
797.73267	228
797.78473	227
797.83673	229
797.88879	228
797.94086	228
797.99286	228
798.04486	229
798.09692	228
798.14893	226
798.20093	228
798.25293	228
798.30493	228
798.35693	227
798.40894	230
798.46094	227
798.51288	227
798.56488	226
798.61682	228
798.66882	228
798.72076	226
798.77271	228
798.82465	228
798.87659	228
798.92853	229
798.98047	227
799.03241	227
799.08435	227
799.13623	230
799.18817	229
799.24011	226
799.29199	228
799.34387	227
799.39575	228
799.44769	226
799.49957	227
799.55145	230
799.60333	227
799.65515	228
799.70703	227
799.75891	230
799.81073	229
799.86261	229
799.91443	228
799.96631	228
800.01813	230
800.06995	227
800.12177	228
800.17358	229
800.2254	228
800.27722	228
800.32898	227
800.3808	227
800.43262	228
800.48438	227
800.53619	227
800.58795	227
800.63971	227
800.69147	226
800.74323	228
800.79498	227
800.84674	228
800.8985	226
800.95026	228
801.00195	227
801.05371	226
801.10541	229
801.15717	229
801.20886	226
801.26056	229
801.31226	227
801.36401	228
801.41571	227
801.46735	228
801.51904	225
801.57074	229
801.62244	228
801.67407	229
801.72577	229
801.7774	229
801.82904	229
801.88074	227
801.93237	228
801.98401	226
802.03564	228
802.08728	227
802.13885	228
802.19049	229
802.24213	229
802.2937	227
802.34534	227
802.39691	227
802.44849	228
802.50012	228
802.5517	228
802.60327	228
802.65485	229
802.70642	227
802.75793	226
802.80951	228
802.86108	227
802.9126	228
802.96417	229
803.01569	228
803.0672	228
803.11877	228
803.17029	227
803.2218	227
803.27332	228
803.32483	230
803.37628	227
803.4278	228
803.47931	226
803.53076	228
803.58228	228
803.63373	229
803.68518	228
803.73663	228
803.78809	227
803.83954	227
803.89099	226
803.94244	228
803.9939	228
804.04535	227
804.09674	227
804.14819	227
804.19958	229
804.25104	227
804.30243	228
804.35382	227
804.40521	227
804.4566	227
804.508	228
804.55939	227
804.61078	228
804.66211	228
804.7135	226
804.76483	230
804.81622	226
804.86755	226
804.91888	229
804.97021	226
805.02155	228
805.07288	227
805.12421	229
805.17554	228
805.22687	227
805.27814	227
805.32947	228
805.38074	227
805.43207	229
805.48334	228
805.53461	227
805.58588	228
805.63715	227
805.68842	229
805.73969	229
805.79095	229
805.84222	228
805.89343	228
805.9447	228
805.99591	229
806.04718	227
806.09839	229
806.1496	228
806.20081	227
806.25201	227
806.30322	227
806.35443	227
806.40564	227
806.45685	228
806.508	228
806.5592	228
806.61035	229
806.6615	226
806.71271	226
806.76385	228
806.815	228
